qid,pipeline,question,ground_truth_answer,generated_answer,context,retrieved_doc_contents,tool_used,latency_s,latency_cached_s,nv_accuracy,answer_relevancy
97,ablation_no_rerank,Ngành Kỹ thuật y sinh (Điện tử y sinh) (đào tạo bằng tiếng Anh) năm 2025 lấy bao nhiêu điểm?,"Theo bảng điểm, ngành Kỹ thuật y sinh (Điện tử y sinh) (đào tạo bằng tiếng Anh) năm 2025 là 22.15 điểm.","| ma_nganh | ten_nganh                                                           | nam  | diem  | khoa                         |
|----------|---------------------------------------------------------------------|------|-------|------------------------------|
| 7520212A | Kỹ thuật y sinh (Điện tử y sinh) (đào tạo bằng tiếng Anh)           | 2025 | 22.15 | KHOA ĐIỆN - ĐIỆN TỬ |","[""   ma_nganh                                                   ten_nganh   nam   diem                 khoa\n0  7520212V  Kỹ thuật y sinh (Điện tử y sinh) (đào tạo bằng tiếng Việt)  2025  25.80  KHOA ĐIỆN - ĐIỆN TỬ\n1  7520212A   Kỹ thuật y sinh (Điện tử y sinh) (đào tạo bằng tiếng Anh)  2025  22.15  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,17.125,0.213,1.0,0.7554241634276204
98,ablation_no_rerank,Điểm chuẩn ngành Công nghệ thực phẩm (đào tạo bằng tiếng Anh) năm 2025 là bao nhiêu?,Điểm trúng tuyển ngành Công nghệ thực phẩm (đào tạo bằng tiếng Anh) năm 2025 là 22 điểm.,"| ten_nganh | nam | diem |
|---|---:|---:|
| Công nghệ thực phẩm (đào tạo bằng tiếng Anh) | 2025 | 22.0 |","[""   ma_nganh                                     ten_nganh   nam  diem\n0  7540101A  Công nghệ thực phẩm (đào tạo bằng tiếng Anh)  2025  22.0""]",[],text2sql,16.694,0.318,1.0,0.8477830434270577
99,ablation_no_rerank,"Năm 2023, ngành Kế toán (CTĐT Tiếng Việt) lấy điểm chuẩn bao nhiêu?",Ngành Kế toán (CTĐT Tiếng Việt) năm 2023 có điểm chuẩn trúng tuyển là 26 điểm.,"| ma_nganh | ten_nganh | diem |
|---|---:|---:|
| 7340301V | Kế toán (CTĐT Tiếng Việt) | 26.0 |","[""   ma_nganh                  ten_nganh  diem\n0  7340301V  Kế toán (CTĐT Tiếng Việt)  26.0""]",[],text2sql,13.175,0.214,1.0,0.851181282596832
100,ablation_no_rerank,"Ngành Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Anh) năm 2025 lấy bao nhiêu điểm?","Theo dữ liệu tuyển sinh, điểm chuẩn ngành Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Anh) năm 2025 là 24.25 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510301A | Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Anh) | 2025 | 24.25 | KHOA ĐIỆN - ĐIỆN TỬ |","[""   ma_nganh                                                  ten_nganh   nam   diem                 khoa\n0  7510301A  Công nghệ Kỹ thuật điện, điện tử (đào tạo bằng tiếng Anh)  2025  24.25  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,16.536,0.212,1.0,0.8470585260633845
101,ablation_no_rerank,Cho tôi hỏi điểm chuẩn ngành Công nghệ Kỹ thuật hóa học (đào tạo bằng tiếng Anh) năm 2025?,Ngành Công nghệ Kỹ thuật hóa học (đào tạo bằng tiếng Anh) năm 2025 có mức điểm trúng tuyển là 24.1 điểm.,"| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7510401A | Công nghệ Kỹ thuật hóa học (đào tạo bằng tiếng Anh) | 2025 | 24.1 |","[""   ma_nganh                                            ten_nganh   nam  diem\n0  7510401A  Công nghệ Kỹ thuật hóa học (đào tạo bằng tiếng Anh)  2025  24.1""]",[],text2sql,15.174,0.222,1.0,0.8304804926463442
102,ablation_no_rerank,"Năm 2024, ngành Quản lý công nghiệp (CTĐT Tiếng Việt) lấy bao nhiêu điểm?","Theo thông tin tuyển sinh, ngành Quản lý công nghiệp (CTĐT Tiếng Việt) năm 2024 có điểm chuẩn là 24.2 điểm.","| ten_nganh | nam | diem |
|---|---:|---:|
| Quản lý công nghiệp (CTĐT Tiếng Việt) | 2024 | 24.20 |","[""   ma_nganh                              ten_nganh   nam   diem          khoa\n0  7510601V  Quản lý công nghiệp (CTĐT Tiếng Việt)  2024  24.20  KHOA KINH TẾ\n1  7510601A   Quản lý công nghiệp (CTĐT Tiếng Anh)  2024  23.05  KHOA KINH TẾ""]",[],text2sql,13.025,0.21,1.0,0.8154756104835884
103,ablation_no_rerank,Ngành Quản lý công nghiệp (đào tạo bằng tiếng Anh) năm 2025 lấy bao nhiêu điểm?,Điểm trúng tuyển ngành Quản lý công nghiệp (đào tạo bằng tiếng Anh) năm 2025 được công bố là 22 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
| --- | --- | ---: | ---: | --- |
| 7510601A | Quản lý công nghiệp (đào tạo bằng tiếng Anh) | 2025 | 22.0 | KHOA KINH TẾ |","[""   ma_nganh                                     ten_nganh   nam  diem          khoa\n0  7510601A  Quản lý công nghiệp (đào tạo bằng tiếng Anh)  2025  22.0  KHOA KINH TẾ""]",[],text2sql,16.157,0.217,1.0,0.8411187746137004
104,ablation_no_rerank,Điểm chuẩn ngành Hệ thống kỹ thuật công trình xây dựng (đào tạo bằng tiếng Việt) năm 2025 là bao nhiêu?,"Theo dữ liệu, điểm chuẩn ngành Hệ thống kỹ thuật công trình xây dựng (đào tạo bằng tiếng Việt) năm 2025 là 22.27 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510106V | Hệ thống kỹ thuật công trình xây dựng (đào tạo bằng tiếng Việt) | 2025 | 22.27 | KHOA XÂY DỰNG |","[""   ma_nganh                                                        ten_nganh   nam   diem           khoa\n0  7510106V  Hệ thống kỹ thuật công trình xây dựng (đào tạo bằng tiếng Việt)  2025  22.27  KHOA XÂY DỰNG""]",[],text2sql,13.014,0.205,1.0,0.82673015223191
105,ablation_no_rerank,"Năm 2022, ngành Kỹ nghệ gỗ và nội thất (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Ngành Kỹ nghệ gỗ và nội thất (CTĐT Tiếng Việt) trong kỳ tuyển sinh năm 2022 lấy 17 điểm.,"| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7549002V | Kỹ nghệ gỗ và nội thất (CTĐT Tiếng Việt) | 2022 | 17.0 |","[""   ma_nganh                                 ten_nganh   nam  diem\n0  7549002V  Kỹ nghệ gỗ và nội thất (CTĐT Tiếng Việt)  2022  17.0""]",[],text2sql,19.774,0.206,1.0,0.836132602712324
106,ablation_no_rerank,Ngành Công nghệ Kỹ thuật ô tô (đào tạo tại phân hiệu Bình Phước) năm 2025 lấy bao nhiêu điểm?,Điểm trúng tuyển ngành Công nghệ Kỹ thuật ô tô (đào tạo tại phân hiệu Bình Phước) năm 2025 là 23.6 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510205BP | Công nghệ Kỹ thuật ô tô (đào tạo tại phân hiệu Bình Phước) | 2025 | 23.60 | KHOA CƠ KHÍ ĐỘNG LỰC |","[""    ma_nganh                                                   ten_nganh   nam   diem                  khoa\n0   7510205A            Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Anh)  2025  24.15  KHOA CƠ KHÍ ĐỘNG LỰC\n1  7510205BP  Công nghệ Kỹ thuật ô tô (đào tạo tại phân hiệu Bình Phước)  2025  23.60  KHOA CƠ KHÍ ĐỘNG LỰC\n2   7510205N           Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Nhật)  2025  23.55  KHOA CƠ KHÍ ĐỘNG LỰC\n3   7510205V           Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Việt)  2025  25.65  KHOA CƠ KHÍ ĐỘNG LỰC""]",[],text2sql,15.578,0.21,1.0,0.8716252380723016
107,ablation_no_rerank,"Cho tôi hỏi điểm chuẩn ngành Công nghệ Kỹ thuật điện, điện tử (đào tạo tại phân hiệu Bình Phước) năm 2025?","Ngành Công nghệ Kỹ thuật điện, điện tử (đào tạo tại phân hiệu Bình Phước) năm 2025 có điểm chuẩn là 23.5 điểm.",Không có đủ thông tin để trả lời.,"[""Empty DataFrame\nColumns: [diem]\nIndex: []""]",[],text2sql,14.529,0.207,0.0,0.0
108,ablation_no_rerank,"Năm 2023, ngành Kinh doanh Quốc tế (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm trúng tuyển ngành Kinh doanh Quốc tế (CTĐT Tiếng Việt) vào năm 2023 là 27.25 điểm.,"| ma_nganh | ten_nganh | nam | diem |
|---|---|---|---|
| 7340120V | Kinh doanh Quốc tế (CTĐT Tiếng Việt) | 2023 | 27.25 |","[""   ma_nganh                             ten_nganh   nam   diem\n0  7340120V  Kinh doanh Quốc tế (CTĐT Tiếng Việt)  2023  27.25""]",[],text2sql,13.283,0.206,1.0,0.8102463184119978
109,ablation_no_rerank,Ngành Công nghệ Kỹ thuật điều khiển và tự động hóa (đào tạo tại phân hiệu Bình Phước) năm 2025 lấy bao nhiêu điểm?,Điểm chuẩn ngành Công nghệ Kỹ thuật điều khiển và tự động hóa (đào tạo tại phân hiệu Bình Phước) năm 2025 là 25.45 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510303BP | Công nghệ Kỹ thuật điều khiển và tự động hóa (đào tạo tại phân hiệu Bình Phước) | 2025 | 25.45 | KHOA ĐIỆN - ĐIỆN TỬ |","[""    ma_nganh                                                                        ten_nganh   nam   diem                 khoa\n0   7510303A            Công nghệ Kỹ thuật điều khiển và tự động hóa (đào tạo bằng tiếng Anh)  2025  25.75  KHOA ĐIỆN - ĐIỆN TỬ\n1  7510303BP  Công nghệ Kỹ thuật điều khiển và tự động hóa (đào tạo tại phân hiệu Bình Phước)  2025  25.45  KHOA ĐIỆN - ĐIỆN TỬ\n2   7510303V           Công nghệ Kỹ thuật điều khiển và tự động hóa (đào tạo bằng tiếng Việt)  2025  28.70  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,15.568,0.21,1.0,0.8435147715205445
110,ablation_no_rerank,Điểm chuẩn ngành Logistics và quản lý chuỗi cung ứng (đào tạo tại phân hiệu Bình Phước) năm 2025 là bao nhiêu?,"Theo thông tin, điểm trúng tuyển ngành Logistics và quản lý chuỗi cung ứng (đào tạo tại phân hiệu Bình Phước) năm 2025 là 25 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510605BP | Logistics và quản lý chuỗi cung ứng (đào tạo tại phân hiệu Bình Phước) | 2025 | 25.0 | KHOA KINH TẾ |","[""    ma_nganh                                                               ten_nganh   nam  diem          khoa\n0  7510605BP  Logistics và quản lý chuỗi cung ứng (đào tạo tại phân hiệu Bình Phước)  2025  25.0  KHOA KINH TẾ""]",[],text2sql,17.73,0.218,1.0,0.8796353695958735
111,ablation_no_rerank,"Năm 2024, ngành Công nghệ kỹ thuật máy tính (CTĐT Tiếng Anh) lấy bao nhiêu điểm?",Ngành Công nghệ kỹ thuật máy tính (CTĐT Tiếng Anh) năm 2024 có điểm trúng tuyển là 25.4 điểm.,"| ten_nganh | nam | diem |
|---|---:|---:|
| Công nghệ kỹ thuật máy tính (CTĐT Tiếng Anh) | 2024 | 25.4 |","[""   ma_nganh                                     ten_nganh   nam  diem                 khoa\n0  7480108A  Công nghệ kỹ thuật máy tính (CTĐT Tiếng Anh)  2024  25.4  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,13.583,0.331,1.0,0.8256546956313627
112,ablation_no_rerank,Ngành Quản lý xây dựng (đào tạo tại phân hiệu Bình Phước) năm 2025 lấy bao nhiêu điểm?,Ngành Quản lý xây dựng (đào tạo tại phân hiệu Bình Phước) năm 2025 có điểm trúng tuyển là 22.5 điểm.,Không có đủ thông tin để trả lời.,"[""Empty DataFrame\nColumns: [ma_nganh, ten_nganh, nam, diem, khoa]\nIndex: []""]",[],text2sql,10.978,0.21,0.0,0.0
113,ablation_no_rerank,Cho tôi hỏi điểm chuẩn ngành Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Anh) năm 2025?,"Theo bảng điểm, điểm chuẩn ngành Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Anh) năm 2025 là 22.3 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510206A | Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Anh) | 2025 | 22.3 | KHOA CƠ KHÍ ĐỘNG LỰC |","[""   ma_nganh                                          ten_nganh   nam  diem                  khoa\n0  7510206A  Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Anh)  2025  22.3  KHOA CƠ KHÍ ĐỘNG LỰC""]",[],text2sql,16.813,0.218,1.0,0.9196405199154002
114,ablation_no_rerank,"Năm 2022, ngành Thiết kế đồ họa (CTĐT Tiếng Việt) lấy bao nhiêu điểm?","Trong năm 2022, điểm trúng tuyển của ngành Thiết kế đồ họa (CTĐT Tiếng Việt) là 24.5 điểm.","| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7210403V | Thiết kế đồ họa (CTĐT Tiếng Việt) | 2022 | 24.5 |","[""   ma_nganh                          ten_nganh   nam  diem\n0  7210403V  Thiết kế đồ họa (CTĐT Tiếng Việt)  2022  24.5""]",[],text2sql,23.798,0.22,1.0,0.8052793080653767
115,ablation_no_rerank,Ngành Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Nhật) năm 2025 lấy bao nhiêu điểm?,Điểm trúng tuyển ngành Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Nhật) năm 2025 là 24.7 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510206N | Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Nhật) | 2025 | 24.7 | KHOA CƠ KHÍ ĐỘNG LỰC |","[""   ma_nganh                                           ten_nganh   nam  diem                  khoa\n0  7510206N  Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Nhật)  2025  24.7  KHOA CƠ KHÍ ĐỘNG LỰC""]",[],text2sql,18.491,0.227,1.0,0.8604156837533834
116,ablation_no_rerank,Điểm chuẩn ngành Công nghệ Kỹ thuật cơ khí (đào tạo tại phân hiệu Bình Phước) năm 2025 là bao nhiêu?,Điểm trúng tuyển ngành Công nghệ Kỹ thuật cơ khí (đào tạo tại phân hiệu Bình Phước) năm 2025 là 23.37 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---|---|---|
| 7510201BP | Công nghệ Kỹ thuật cơ khí (đào tạo tại phân hiệu Bình Phước) | 2025 | 23.37 | KHOA CƠ KHÍ CHẾ TẠO MÁY |","[""    ma_nganh                                                     ten_nganh   nam   diem                     khoa\n0  7510201BP  Công nghệ Kỹ thuật cơ khí (đào tạo tại phân hiệu Bình Phước)  2025  23.37  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,26.922,0.208,1.0,0.8740315107552377
117,ablation_no_rerank,"Năm 2023, ngành Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm chuẩn ngành Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt) năm 2023 là 20.1 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510406V | Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt) | 2023 | 20.1 | KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM |","[""   ma_nganh                                        ten_nganh   nam  diem                                 khoa\n0  7510406V  Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt)  2023  20.1  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM""]",[],text2sql,16.44,0.201,1.0,0.8222435369420477
118,ablation_no_rerank,Ngành Công nghệ Kỹ thuật điện tử - viễn thông (đào tạo bằng tiếng Anh) năm 2025 lấy bao nhiêu điểm?,Ngành Công nghệ Kỹ thuật điện tử - viễn thông (đào tạo bằng tiếng Anh) năm 2025 có điểm chuẩn là 24.2 điểm.,"| ma_nganh | ten_nganh | diem |
|---|---|---|
| 7510302A | Công nghệ Kỹ thuật điện tử - viễn thông (đào tạo bằng tiếng Anh) | 24.2 |","[""   ma_nganh                                                         ten_nganh  diem\n0  7510302A  Công nghệ Kỹ thuật điện tử - viễn thông (đào tạo bằng tiếng Anh)  24.2""]",[],text2sql,18.254,0.211,1.0,0.8409845114491269
119,ablation_no_rerank,Cho tôi hỏi điểm chuẩn ngành Kế toán (đào tạo bằng tiếng Anh) năm 2025?,Ngành Kế toán (đào tạo bằng tiếng Anh) năm 2025 có mức điểm trúng tuyển là 23.65 điểm.,"| ma_nganh   | ten_nganh                             | nam  | diem  | khoa         |
|------------|----------------------------------------|------|-------|--------------|
| 7340301A   | Kế toán (đào tạo bằng tiếng Anh)       | 2025 | 23.65 | KHOA KINH TẾ |","[""   ma_nganh                         ten_nganh   nam   diem          khoa\n0  7340301A  Kế toán (đào tạo bằng tiếng Anh)  2025  23.65  KHOA KINH TẾ""]",[],text2sql,17.928,0.212,1.0,0.8308907636396626
120,ablation_no_rerank,"Năm 2022, ngành Công nghệ kỹ thuật in (CTĐT Tiếng Việt) lấy điểm chuẩn là bao nhiêu?","Theo bảng dữ liệu, điểm chuẩn ngành Công nghệ kỹ thuật in (CTĐT Tiếng Việt) năm 2022 là 17.1 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510801V | Công nghệ kỹ thuật in (CTĐT Tiếng Việt) | 2022 | 17.1 | KHOA IN VÀ TRUYỀN THÔNG |","[""   ma_nganh                                ten_nganh   nam  diem                     khoa\n0  7510801V  Công nghệ kỹ thuật in (CTĐT Tiếng Việt)  2022  17.1  KHOA IN VÀ TRUYỀN THÔNG""]",[],text2sql,16.381,0.208,1.0,0.8285135414424444
121,ablation_no_rerank,Ngành Công nghệ thông tin (đào tạo bằng tiếng Nhật) năm 2025 lấy bao nhiêu điểm?,"Theo thông tin dữ liệu, ngành Công nghệ thông tin (đào tạo bằng tiếng Nhật) năm 2025 là 24.55 điểm.","| ten_nganh | nam | diem |
|---|---:|---:|
| Công nghệ thông tin (đào tạo bằng tiếng Nhật) | 2025 | 24.55 |","[""   ma_nganh                                      ten_nganh   nam   diem                      khoa\n0  7480201N  Công nghệ thông tin (đào tạo bằng tiếng Nhật)  2025  24.55  KHOA CÔNG NGHỆ THÔNG TIN""]",[],text2sql,16.81,0.214,1.0,0.8412980733916843
122,ablation_no_rerank,Điểm chuẩn ngành Công nghệ Kỹ thuật công trình xây dựng (đào tạo bằng tiếng Anh) năm 2025 là bao nhiêu?,Ngành Công nghệ Kỹ thuật công trình xây dựng (đào tạo bằng tiếng Anh) năm 2025 lấy 21.55 điểm.,"| ten_nganh | nam | diem |
|---|---:|---:|
| Công nghệ Kỹ thuật công trình xây dựng (đào tạo bằng tiếng Anh) | 2025 | 21.55 |","[""   ma_nganh                                                        ten_nganh   nam   diem\n0  7510102A  Công nghệ Kỹ thuật công trình xây dựng (đào tạo bằng tiếng Anh)  2025  21.55""]",[],text2sql,18.143,0.204,1.0,0.8362215990678732
123,ablation_no_rerank,"Năm 2023, ngành Quản lý công nghiệp (CTĐT Tiếng Anh) lấy bao nhiêu điểm?",Điểm trúng tuyển của ngành Quản lý công nghiệp (CTĐT Tiếng Anh) năm 2023 là 22.3 điểm.,"| nam | ma_nganh  | ten_nganh                                   | diem |
|-----|----------|----------------------------------------------|------|
| 2023 | 7510601A | Quản lý công nghiệp (CTĐT Tiếng Anh)       | 22.3 |","[""    nam  ma_nganh                             ten_nganh  diem\n0  2023  7510601A  Quản lý công nghiệp (CTĐT Tiếng Anh)  22.3""]",[],text2sql,16.296,0.204,1.0,0.8118077218388816
124,ablation_no_rerank,Ngành Quản lý công nghiệp (đào tạo tại phân hiệu Bình Phước) năm 2025 lấy bao nhiêu điểm?,"Theo bảng điểm chuẩn, ngành Quản lý công nghiệp (đào tạo tại phân hiệu Bình Phước) năm 2025 là 22 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510601BP | Quản lý công nghiệp (đào tạo tại phân hiệu Bình Phước) | 2025 | 22.0 | KHOA KINH TẾ |","[""    ma_nganh                                               ten_nganh   nam  diem          khoa\n0   7510601A            Quản lý công nghiệp (đào tạo bằng tiếng Anh)  2025  22.0  KHOA KINH TẾ\n1  7510601BP  Quản lý công nghiệp (đào tạo tại phân hiệu Bình Phước)  2025  22.0  KHOA KINH TẾ\n2   7510601V           Quản lý công nghiệp (đào tạo bằng tiếng Việt)  2025  24.6  KHOA KINH TẾ""]",[],text2sql,16.119,0.32,1.0,0.8882010737530983
125,ablation_no_rerank,Cho tôi hỏi điểm chuẩn ngành Công nghệ thông tin (CTĐT Việt - Nhật) năm 2024?,"Theo dữ liệu tuyển sinh, điểm trúng tuyển ngành Công nghệ thông tin (CTĐT Việt - Nhật) năm 2024 là 25.65 điểm.","| ma_nganh | ten_nganh                                   | nam  | diem  |
|----------|---------------------------------------------|------|-------|
| 7480201N | Công nghệ thông tin (CTĐT Việt - Nhật)      | 2024 | 25.65 |","[""   ma_nganh                               ten_nganh   nam   diem\n0  7480201V   Công nghệ thông tin (CTĐT Tiếng Việt)  2024  25.97\n1  7480201N  Công nghệ thông tin (CTĐT Việt - Nhật)  2024  25.65""]",[],text2sql,24.108,0.204,1.0,0.8269659407568802
126,ablation_no_rerank,"Năm 2022, ngành Kỹ thuật y sinh (Điện tử y sinh) (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm trúng tuyển ngành Kỹ thuật y sinh (Điện tử y sinh) (CTĐT Tiếng Việt) năm 2022 là 20 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7520212V | Kỹ thuật y sinh (Điện tử y sinh) (CTĐT Tiếng Việt) | 2022 | 20.0 | KHOA ĐIỆN - ĐIỆN TỬ |","[""   ma_nganh                                           ten_nganh   nam  diem                 khoa\n0  7520212V  Kỹ thuật y sinh (Điện tử y sinh) (CTĐT Tiếng Việt)  2022  20.0  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,22.697,0.318,1.0,0.7825626769931415
127,ablation_no_rerank,Ngành Quản trị nhà hàng và dịch vụ ăn uống (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,"Trong năm 2024, ngành Quản trị nhà hàng và dịch vụ ăn uống (CTĐT Tiếng Việt) có mức điểm chuẩn là 23.27 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7810202V | Quản trị nhà hàng và dịch vụ ăn uống (CTĐT Tiếng Việt) | 2024 | 23.27 | KHOA THỜI TRANG VÀ DU LỊCH |","[""   ma_nganh                                               ten_nganh   nam   diem                        khoa\n0  7810202V  Quản trị nhà hàng và dịch vụ ăn uống (CTĐT Tiếng Việt)  2024  23.27  KHOA THỜI TRANG VÀ DU LỊCH""]",[],text2sql,17.584,0.2,1.0,0.9489566545005346
128,ablation_no_rerank,"Điểm chuẩn ngành Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Việt) năm 2022 là bao nhiêu?","Ngành Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Việt) năm 2022 lấy 23.25 điểm.","| ten_nganh | nam | diem |
|---|---:|---:|
| Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Việt) | 2022 | 23.25 |","[""   ma_nganh                                           ten_nganh   nam   diem\n0  7510301V  Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Việt)  2022  23.25\n1  7510301A   Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh)  2022  21.65""]",[],text2sql,17.555,0.221,1.0,0.8141340573553341
129,ablation_no_rerank,"Năm 2023, ngành Kiến trúc nội thất (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm chuẩn của ngành Kiến trúc nội thất (CTĐT Tiếng Việt) trong năm 2023 là 24.2 điểm.,Không có đủ thông tin để trả lời.,"[""Empty DataFrame\nColumns: [diem]\nIndex: []""]",[],text2sql,17.968,0.212,0.0,0.0
130,ablation_no_rerank,Ngành Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,"Theo dữ liệu, điểm chuẩn ngành Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt) năm 2024 là 24.9 điểm.","| Ngành                                                       | Năm  | Điểm |
|-------------------------------------------------------------|------|------|
| Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt)                 | 2024 | 24.9 |","[""   ma_nganh                                     ten_nganh   nam  diem                                 khoa\n0  7510401V  Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt)  2024  24.9  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM""]",[],text2sql,21.318,0.212,1.0,0.8305127516696075
131,ablation_no_rerank,Cho tôi hỏi điểm chuẩn ngành Công nghệ vật liệu (CTĐT Tiếng Việt) năm 2023?,Ngành Công nghệ vật liệu (CTĐT Tiếng Việt) năm 2023 lấy điểm trúng tuyển là 20 điểm.,"| ma_nganh  | ten_nganh                                  | nam  | diem | khoa                        |
|----------:|--------------------------------------------|------:|-----:|-----------------------------|
| 7510402V  | Công nghệ vật liệu (CTĐT Tiếng Việt)       |  2023 | 20.0 | KHOA KHOA HỌC ỨNG DỤNG |","[""   ma_nganh                             ten_nganh   nam  diem                    khoa\n0  7510402V  Công nghệ vật liệu (CTĐT Tiếng Việt)  2023  20.0  KHOA KHOA HỌC ỨNG DỤNG""]",[],text2sql,20.017,0.208,1.0,0.8468990666515487
132,ablation_no_rerank,"Năm 2022, ngành Năng lượng tái tạo (CTĐT Tiếng Việt) lấy bao nhiêu điểm?","Theo dữ liệu tuyển sinh, điểm trúng tuyển ngành Năng lượng tái tạo (CTĐT Tiếng Việt) năm 2022 là 21 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---|---|---|
| 7510208V | Năng lượng tái tạo (CTĐT Tiếng Việt) | 2022 | 21.0 | KHOA CƠ KHÍ ĐỘNG LỰC |","[""   ma_nganh                             ten_nganh   nam  diem                  khoa\n0  7510208V  Năng lượng tái tạo (CTĐT Tiếng Việt)  2022  21.0  KHOA CƠ KHÍ ĐỘNG LỰC""]",[],text2sql,17.691,0.207,1.0,0.8037974781993378
133,ablation_no_rerank,Ngành Kỹ thuật công nghiệp (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,"Trong kỳ tuyển sinh năm 2024, ngành Kỹ thuật công nghiệp (CTĐT Tiếng Việt) lấy 23.88 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7520117V | Kỹ thuật công nghiệp (CTĐT Tiếng Việt) | 2024 | 23.88 | KHOA CƠ KHÍ CHẾ TẠO MÁY |","[""   ma_nganh                               ten_nganh   nam   diem                     khoa\n0  7520117V  Kỹ thuật công nghiệp (CTĐT Tiếng Việt)  2024  23.88  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,18.01,0.202,1.0,0.8081676910611763
