qid,pipeline,question,ground_truth_answer,generated_answer,context,retrieved_doc_contents,tool_used,latency_s,latency_cached_s,nv_accuracy,answer_relevancy
115,our_rag,Ngành Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Nhật) năm 2025 lấy bao nhiêu điểm?,Điểm trúng tuyển ngành Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Nhật) năm 2025 là 24.7 điểm.,"| ten_nganh | ma_nganh | diem | nam |
|---|---|---:|---:|
| Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Nhật) | 7510206N | 24.7 | 2025 |","[""                                            ten_nganh  ma_nganh  diem   nam\n0  Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Nhật)  7510206N  24.7  2025""]",[],text2sql,15.253,0.208,1.0,0.9340426361476375
116,our_rag,Điểm chuẩn ngành Công nghệ Kỹ thuật cơ khí (đào tạo tại phân hiệu Bình Phước) năm 2025 là bao nhiêu?,Điểm trúng tuyển ngành Công nghệ Kỹ thuật cơ khí (đào tạo tại phân hiệu Bình Phước) năm 2025 là 23.37 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510201BP | Công nghệ Kỹ thuật cơ khí (đào tạo tại phân hiệu Bình Phước) | 2025 | 23.37 | KHOA CƠ KHÍ CHẾ TẠO MÁY |","[""    ma_nganh                                                     ten_nganh   nam   diem                     khoa\n0  7510201BP  Công nghệ Kỹ thuật cơ khí (đào tạo tại phân hiệu Bình Phước)  2025  23.37  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,17.768,0.306,1.0,0.8728379703995626
117,our_rag,"Năm 2023, ngành Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm chuẩn ngành Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt) năm 2023 là 20.1 điểm.,"| ten_nganh | nam | diem |
|---|---:|---:|
| Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt) | 2023 | 20.1 |","[""   ma_nganh                                        ten_nganh   nam  diem                                 khoa\n0  7510406V  Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt)  2023  20.1  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM""]",[],text2sql,16.938,0.231,1.0,0.8218158485764256
118,our_rag,Ngành Công nghệ Kỹ thuật điện tử - viễn thông (đào tạo bằng tiếng Anh) năm 2025 lấy bao nhiêu điểm?,Ngành Công nghệ Kỹ thuật điện tử - viễn thông (đào tạo bằng tiếng Anh) năm 2025 có điểm chuẩn là 24.2 điểm.,Không có đủ thông tin để trả lời.,"[""Empty DataFrame\nColumns: [nam, ma_nganh, ten_nganh, diem]\nIndex: []""]",[],text2sql,15.164,0.381,0.0,0.0
119,our_rag,Cho tôi hỏi điểm chuẩn ngành Kế toán (đào tạo bằng tiếng Anh) năm 2025?,Ngành Kế toán (đào tạo bằng tiếng Anh) năm 2025 có mức điểm trúng tuyển là 23.65 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---|---:|---|
| 7340301A | Kế toán (đào tạo bằng tiếng Anh) | 2025 | 23.65 | KHOA KINH TẾ |","[""   ma_nganh                         ten_nganh   nam   diem          khoa\n0  7340301A  Kế toán (đào tạo bằng tiếng Anh)  2025  23.65  KHOA KINH TẾ""]",[],text2sql,18.584,0.204,1.0,0.8308907636396626
120,our_rag,"Năm 2022, ngành Công nghệ kỹ thuật in (CTĐT Tiếng Việt) lấy điểm chuẩn là bao nhiêu?","Theo bảng dữ liệu, điểm chuẩn ngành Công nghệ kỹ thuật in (CTĐT Tiếng Việt) năm 2022 là 17.1 điểm.","| ma_nganh  | ten_nganh                                 | diem | khoa                      |
|----------:|-------------------------------------------|:----:|---------------------------|
| 7510801V  | Công nghệ kỹ thuật in (CTĐT Tiếng Việt)   | 17.1 | KHOA IN VÀ TRUYỀN THÔNG   |","[""   ma_nganh                                ten_nganh  diem                     khoa\n0  7510801V  Công nghệ kỹ thuật in (CTĐT Tiếng Việt)  17.1  KHOA IN VÀ TRUYỀN THÔNG""]",[],text2sql,22.248,0.232,1.0,0.7741465916719662
121,our_rag,Ngành Công nghệ thông tin (đào tạo bằng tiếng Nhật) năm 2025 lấy bao nhiêu điểm?,"Theo thông tin dữ liệu, ngành Công nghệ thông tin (đào tạo bằng tiếng Nhật) năm 2025 là 24.55 điểm.","| ma_nganh  | ten_nganh                                         | nam  | diem  | khoa                           |
|----------:|--------------------------------------------------|-----:|------:|--------------------------------|
| 7480201N  | Công nghệ thông tin (đào tạo bằng tiếng Nhật)    | 2025 | 24.55 | KHOA CÔNG NGHỆ THÔNG TIN |","[""   ma_nganh                                      ten_nganh   nam   diem                      khoa\n0  7480201N  Công nghệ thông tin (đào tạo bằng tiếng Nhật)  2025  24.55  KHOA CÔNG NGHỆ THÔNG TIN""]",[],text2sql,16.044,0.343,1.0,0.8257514117155241
122,our_rag,Điểm chuẩn ngành Công nghệ Kỹ thuật công trình xây dựng (đào tạo bằng tiếng Anh) năm 2025 là bao nhiêu?,Ngành Công nghệ Kỹ thuật công trình xây dựng (đào tạo bằng tiếng Anh) năm 2025 lấy 21.55 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510102A | Công nghệ Kỹ thuật công trình xây dựng (đào tạo bằng tiếng Anh) | 2025 | 21.55 | KHOA XÂY DỰNG |","[""   ma_nganh                                                        ten_nganh   nam   diem           khoa\n0  7510102A  Công nghệ Kỹ thuật công trình xây dựng (đào tạo bằng tiếng Anh)  2025  21.55  KHOA XÂY DỰNG""]",[],text2sql,13.649,0.215,1.0,0.8275849527794265
123,our_rag,"Năm 2023, ngành Quản lý công nghiệp (CTĐT Tiếng Anh) lấy bao nhiêu điểm?",Điểm trúng tuyển của ngành Quản lý công nghiệp (CTĐT Tiếng Anh) năm 2023 là 22.3 điểm.,"| ten_nganh | nam | diem |
|---|---:|---:|
| Quản lý công nghiệp (CTĐT Tiếng Anh) | 2023 | 22.3 |","[""                              ten_nganh   nam  diem\n0  Quản lý công nghiệp (CTĐT Tiếng Anh)  2023  22.3""]",[],text2sql,16.882,0.212,1.0,0.8278962732904495
124,our_rag,Ngành Quản lý công nghiệp (đào tạo tại phân hiệu Bình Phước) năm 2025 lấy bao nhiêu điểm?,"Theo bảng điểm chuẩn, ngành Quản lý công nghiệp (đào tạo tại phân hiệu Bình Phước) năm 2025 là 22 điểm.","| ten_nganh | nam | diem |
|---|---|---|
| Quản lý công nghiệp (đào tạo tại phân hiệu Bình Phước) | 2025 | 22.0 |","[""    ma_nganh                                               ten_nganh   nam  diem          khoa\n0  7510601BP  Quản lý công nghiệp (đào tạo tại phân hiệu Bình Phước)  2025  22.0  KHOA KINH TẾ""]",[],text2sql,20.402,0.23,1.0,0.8970347587630044
125,our_rag,Cho tôi hỏi điểm chuẩn ngành Công nghệ thông tin (CTĐT Việt - Nhật) năm 2024?,"Theo dữ liệu tuyển sinh, điểm trúng tuyển ngành Công nghệ thông tin (CTĐT Việt - Nhật) năm 2024 là 25.65 điểm.","| ma_nganh | ten_nganh                                      | diem  | khoa                         |
|----------|------------------------------------------------|-------:|------------------------------|
| 7480201N | Công nghệ thông tin (CTĐT Việt - Nhật)         | 25.65 | KHOA CÔNG NGHỆ THÔNG TIN |","[""   ma_nganh                               ten_nganh   diem                      khoa\n0  7480201N  Công nghệ thông tin (CTĐT Việt - Nhật)  25.65  KHOA CÔNG NGHỆ THÔNG TIN""]",[],text2sql,15.947,0.375,1.0,0.7727849936476036
126,our_rag,"Năm 2022, ngành Kỹ thuật y sinh (Điện tử y sinh) (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm trúng tuyển ngành Kỹ thuật y sinh (Điện tử y sinh) (CTĐT Tiếng Việt) năm 2022 là 20 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7520212V | Kỹ thuật y sinh (Điện tử y sinh) (CTĐT Tiếng Việt) | 2022 | 20.0 | KHOA ĐIỆN - ĐIỆN TỬ |","[""   ma_nganh                                           ten_nganh   nam  diem                 khoa\n0  7520212V  Kỹ thuật y sinh (Điện tử y sinh) (CTĐT Tiếng Việt)  2022  20.0  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,17.831,0.499,1.0,0.7825626769931415
127,our_rag,Ngành Quản trị nhà hàng và dịch vụ ăn uống (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,"Trong năm 2024, ngành Quản trị nhà hàng và dịch vụ ăn uống (CTĐT Tiếng Việt) có mức điểm chuẩn là 23.27 điểm.","| ma_nganh | ten_nganh | nam | diem |
|---|---|---|---|
| 7810202V | Quản trị nhà hàng và dịch vụ ăn uống (CTĐT Tiếng Việt) | 2024 | 23.27 |","[""   ma_nganh                                               ten_nganh   nam   diem\n0  7810202V  Quản trị nhà hàng và dịch vụ ăn uống (CTĐT Tiếng Việt)  2024  23.27""]",[],text2sql,17.304,0.535,1.0,0.9135450807520651
128,our_rag,"Điểm chuẩn ngành Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Việt) năm 2022 là bao nhiêu?","Ngành Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Việt) năm 2022 lấy 23.25 điểm.","| Ngành (CTĐT Tiếng Việt) | Điểm chuẩn 2022 |
|---|---:|
| Công nghệ kỹ thuật điện, điện tử | 23.25 |","[""    diem\n0  23.25\n1  21.65""]",[],text2sql,21.173,0.333,1.0,0.8045878620737984
129,our_rag,"Năm 2023, ngành Kiến trúc nội thất (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm chuẩn của ngành Kiến trúc nội thất (CTĐT Tiếng Việt) trong năm 2023 là 24.2 điểm.,Không có đủ thông tin để trả lời.,"[""Empty DataFrame\nColumns: [ma_nganh, ten_nganh, diem]\nIndex: []""]",[],text2sql,12.937,0.333,0.0,0.0
130,our_rag,Ngành Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,"Theo dữ liệu, điểm chuẩn ngành Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt) năm 2024 là 24.9 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510401V | Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt) | 2024 | 24.9 | KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM |","[""   ma_nganh                                     ten_nganh   nam  diem                                 khoa\n0  7510401V  Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt)  2024  24.9  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM""]",[],text2sql,15.326,0.213,1.0,0.8184987360746602
131,our_rag,Cho tôi hỏi điểm chuẩn ngành Công nghệ vật liệu (CTĐT Tiếng Việt) năm 2023?,Ngành Công nghệ vật liệu (CTĐT Tiếng Việt) năm 2023 lấy điểm trúng tuyển là 20 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510402V | Công nghệ vật liệu (CTĐT Tiếng Việt) | 2023 | 20.0 | KHOA KHOA HỌC ỨNG DỤNG |","[""   ma_nganh                             ten_nganh   nam  diem                    khoa\n0  7510402V  Công nghệ vật liệu (CTĐT Tiếng Việt)  2023  20.0  KHOA KHOA HỌC ỨNG DỤNG""]",[],text2sql,25.947,0.344,1.0,0.8477991605616687
132,our_rag,"Năm 2022, ngành Năng lượng tái tạo (CTĐT Tiếng Việt) lấy bao nhiêu điểm?","Theo dữ liệu tuyển sinh, điểm trúng tuyển ngành Năng lượng tái tạo (CTĐT Tiếng Việt) năm 2022 là 21 điểm.","|ma_nganh|ten_nganh|nam|diem|khoa|
|---:|---|---:|---:|---|
|7510208V|Năng lượng tái tạo (CTĐT Tiếng Việt)|2022|21.0|KHOA CƠ KHÍ ĐỘNG LỰC|","[""   ma_nganh                             ten_nganh   nam  diem                  khoa\n0  7510208V  Năng lượng tái tạo (CTĐT Tiếng Việt)  2022  21.0  KHOA CƠ KHÍ ĐỘNG LỰC""]",[],text2sql,15.322,0.337,1.0,0.8037867742082038
133,our_rag,Ngành Kỹ thuật công nghiệp (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,"Trong kỳ tuyển sinh năm 2024, ngành Kỹ thuật công nghiệp (CTĐT Tiếng Việt) lấy 23.88 điểm.","| ma_nganh | ten_nganh | diem | khoa |
|---|---|---:|---|
| 7520117V | Kỹ thuật công nghiệp (CTĐT Tiếng Việt) | 23.88 | KHOA CƠ KHÍ CHẾ TẠO MÁY |","[""   ma_nganh                               ten_nganh   diem                     khoa\n0  7520117V  Kỹ thuật công nghiệp (CTĐT Tiếng Việt)  23.88  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,13.587,0.35,1.0,0.7569745049202844
134,our_rag,Điểm chuẩn ngành Quản lý và vận hành hạ tầng (CTĐT Tiếng Việt) năm 2022 là bao nhiêu?,Điểm trúng tuyển ngành Quản lý và vận hành hạ tầng (CTĐT Tiếng Việt) năm 2022 là 17.7 điểm.,"| diem |
|------|
| 17.7 |","[""   diem\n0  17.7""]",[],text2sql,14.597,0.206,0.5,0.7595701069772804
135,our_rag,"Năm 2023, ngành Kế toán (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm chuẩn của ngành Kế toán (CTĐT Tiếng Việt) năm 2023 là 26 điểm.,"| ma_nganh | ten_nganh | diem |
|---|---:|---:|
| 7340301V | Kế toán (CTĐT Tiếng Việt) | 26.0 |","[""   ma_nganh                  ten_nganh  diem\n0  7340301V  Kế toán (CTĐT Tiếng Việt)  26.0""]",[],text2sql,13.763,0.197,1.0,0.8561871909856249
136,our_rag,Ngành Thiết kế thời trang (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,Điểm trúng tuyển ngành Thiết kế thời trang (CTĐT Tiếng Việt) năm 2024 là 24.8 điểm.,"| ten_nganh | nam | diem |
|---|---:|---:|
| Thiết kế thời trang (CTĐT Tiếng Việt) | 2024 | 24.8 |","[""   ma_nganh                              ten_nganh   nam  diem                        khoa\n0  7210404V  Thiết kế thời trang (CTĐT Tiếng Việt)  2024  24.8  KHOA THỜI TRANG VÀ DU LỊCH""]",[],text2sql,15.988,0.324,1.0,0.8453010466557519
137,our_rag,Cho tôi hỏi điểm chuẩn ngành Sư phạm Công nghệ (CTĐT Tiếng Việt) năm 2023?,"Theo dữ liệu, điểm trúng tuyển ngành Sư phạm Công nghệ (CTĐT Tiếng Việt) năm 2023 là 19.7 điểm.","| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7140246V | Sư phạm Công nghệ (CTĐT Tiếng Việt) | 2023 | 19.7 |","[""   ma_nganh                            ten_nganh   nam  diem\n0  7140246V  Sư phạm Công nghệ (CTĐT Tiếng Việt)  2023  19.7""]",[],text2sql,14.284,0.909,1.0,0.8888451827419805
138,our_rag,"Năm 2022, ngành Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm chuẩn ngành Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Việt) năm 2022 là 26.15 điểm.,"| ma_nganh | ten_nganh | nam | diem |
| --- | --- | --- | --- |
| 7510201V | Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Việt) | 2022 | 26.15 |","[""   ma_nganh                                    ten_nganh   nam   diem\n0  7510201V  Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Việt)  2022  26.15\n1  7510201A   Công nghệ kỹ thuật cơ khí (CTĐT Tiếng Anh)  2022  22.00""]",[],text2sql,12.733,0.2,1.0,0.7964934145312331
139,our_rag,Ngành Công nghệ kỹ thuật ô tô (CTĐT Tiếng Anh) năm 2024 lấy bao nhiêu điểm?,"Theo bảng điểm chuẩn, ngành Công nghệ kỹ thuật ô tô (CTĐT Tiếng Anh) năm 2024 là 24.75 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510205A | Công nghệ kỹ thuật ô tô (CTĐT Tiếng Anh) | 2024 | 24.75 | KHOA CƠ KHÍ ĐỘNG LỰC |","[""   ma_nganh                                 ten_nganh   nam   diem                  khoa\n0  7510205A  Công nghệ kỹ thuật ô tô (CTĐT Tiếng Anh)  2024  24.75  KHOA CƠ KHÍ ĐỘNG LỰC""]",[],text2sql,14.008,0.221,1.0,0.8277260420401992
140,our_rag,"Điểm chuẩn ngành Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh) năm 2023 là bao nhiêu?","Điểm chuẩn ngành Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh) năm 2023 là 23.5 điểm.","| ma_nganh | ten_nganh | nam | diem |
|---|---|---|---|
| 7510301A | Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh) | 2023 | 23.5 |","[""   ma_nganh                                          ten_nganh   nam  diem\n0  7510301A  Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh)  2023  23.5""]",[],text2sql,13.377,0.353,1.0,0.829069314513378
141,our_rag,"Năm 2022, ngành Công nghệ thông tin (CTĐT Tiếng Anh) lấy bao nhiêu điểm?","Trong năm 2022, ngành Công nghệ thông tin (CTĐT Tiếng Anh) có điểm trúng tuyển là 26.35 điểm.","| diem |
|------|
| 26.35 |","[""    diem\n0  26.35""]",[],text2sql,12.2,0.205,0.5,0.7628794141986891
142,our_rag,Ngành Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Anh) năm 2024 lấy bao nhiêu điểm?,"Theo dữ liệu tuyển sinh, điểm trúng tuyển ngành Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Anh) năm 2024 là 25.1 điểm.","| ma_nganh | ten_nganh | diem | khoa |
|---|---|---:|---|
| 7510203A | Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Anh) | 25.1 | KHOA CƠ KHÍ CHẾ TẠO MÁY |","[""   ma_nganh                                       ten_nganh  diem                     khoa\n0  7510203A  Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Anh)  25.1  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,16.536,0.34,1.0,0.8065224621160655
143,our_rag,Cho tôi hỏi điểm chuẩn ngành Công nghệ thực phẩm (CTĐT Tiếng Việt) năm 2024?,Ngành Công nghệ thực phẩm (CTĐT Tiếng Việt) năm 2024 có điểm chuẩn trúng tuyển là 24.2 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7540101V | Công nghệ thực phẩm (CTĐT Tiếng Việt) | 2024 | 24.2 | KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM |","[""   ma_nganh                              ten_nganh   nam  diem                                 khoa\n0  7540101V  Công nghệ thực phẩm (CTĐT Tiếng Việt)  2024  24.2  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM\n1  7540101A   Công nghệ thực phẩm (CTĐT Tiếng Anh)  2024  22.5  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM""]",[],text2sql,14.093,0.999,1.0,0.8385602298883361
144,our_rag,"Năm 2022, ngành Công nghệ chế tạo máy (CTĐT Việt - Nhật) lấy bao nhiêu điểm?",Điểm trúng tuyển ngành Công nghệ chế tạo máy (CTĐT Việt - Nhật) năm 2022 là 19.05 điểm.,"| diem |
|---:|
| 19.05 |","[""    diem\n0  19.05""]",[],text2sql,16.73,0.21,0.5,0.7208212981544987
145,our_rag,Ngành Kế toán (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,Ngành Kế toán (CTĐT Tiếng Việt) năm 2024 lấy điểm trúng tuyển là 22.75 điểm.,"| Ngành | Điểm |
|---|---:|
| Kế toán (CTĐT Tiếng Việt) 2024 | 22.75 |","[""    diem\n0  22.75""]",[],text2sql,14.101,0.321,1.0,0.8964505447444516
146,our_rag,Điểm chuẩn ngành Quản lý xây dựng (CTĐT Tiếng Việt) năm 2023 là bao nhiêu?,"Theo dữ liệu, điểm trúng tuyển ngành Quản lý xây dựng (CTĐT Tiếng Việt) năm 2023 là 22.6 điểm.","| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7580302V | Quản lý xây dựng (CTĐT Tiếng Việt) | 2023 | 22.6 |","[""   ma_nganh                           ten_nganh   nam  diem\n0  7580302V  Quản lý xây dựng (CTĐT Tiếng Việt)  2023  22.6""]",[],text2sql,11.84,0.2,1.0,0.8556750241390487
147,our_rag,"Năm 2022, ngành An toàn Thông tin (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Ngành An toàn Thông tin (CTĐT Tiếng Việt) năm 2022 có mức điểm chuẩn là 26 điểm.,"| Năm | Điểm |
|-----|------|
| 2022 | 26.0 |","[""   ma_nganh                            ten_nganh   nam  diem                      khoa\n0  7480202V  An toàn Thông tin (CTĐT Tiếng Việt)  2022  26.0  KHOA CÔNG NGHỆ THÔNG TIN""]",[],text2sql,16.024,0.383,1.0,0.7755542709988293
148,our_rag,Ngành Công nghệ kỹ thuật ô tô (CTĐT Việt - Nhật) năm 2024 lấy bao nhiêu điểm?,Điểm chuẩn của ngành Công nghệ kỹ thuật ô tô (CTĐT Việt - Nhật) năm 2024 là 25 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---|---|---|
| 7510205N | Công nghệ kỹ thuật ô tô (CTĐT Việt - Nhật) | 2024 | 25.0 | KHOA CƠ KHÍ ĐỘNG LỰC |","[""   ma_nganh                                   ten_nganh   nam  diem                  khoa\n0  7510205N  Công nghệ kỹ thuật ô tô (CTĐT Việt - Nhật)  2024  25.0  KHOA CƠ KHÍ ĐỘNG LỰC""]",[],text2sql,21.222,0.368,1.0,0.8295623832458102
149,our_rag,"Cho tôi hỏi điểm chuẩn ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Anh) năm 2024?","Theo bảng điểm, ngành Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Anh) năm 2024 lấy 24.35 điểm.","|ma_nganh|ten_nganh|diem|khoa|
|---|---|---|---|
|7510302A|Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Anh)|24.35|KHOA ĐIỆN - ĐIỆN TỬ|","[""   ma_nganh                                                ten_nganh   diem                 khoa\n0  7510302A  Công nghệ kỹ thuật điện tử, viễn thông (CTĐT Tiếng Anh)  24.35  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,15.783,0.326,1.0,0.7924987846497911
150,our_rag,"Năm 2023, ngành Công nghệ kỹ thuật ô tô (CTĐT Tiếng Anh) lấy bao nhiêu điểm?",Điểm trúng tuyển ngành Công nghệ kỹ thuật ô tô (CTĐT Tiếng Anh) năm 2023 là 24.38 điểm.,"| diem | ma_nganh | ten_nganh |
|---:|---|---|
| 24.38 | 7510205A | Công nghệ kỹ thuật ô tô (CTĐT Tiếng Anh) |","[""    diem  ma_nganh                                 ten_nganh\n0  24.38  7510205A  Công nghệ kỹ thuật ô tô (CTĐT Tiếng Anh)""]",[],text2sql,13.178,0.214,1.0,0.7719750269428644
151,our_rag,Ngành Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Anh) năm 2022 lấy bao nhiêu điểm?,"Theo dữ liệu tuyển sinh, điểm trúng tuyển ngành Công nghệ kỹ thuật cơ điện tử (CTĐT Tiếng Anh) năm 2022 là 22.1 điểm.","| diem |
|------|
| 22.1 |","[""   diem\n0  22.1""]",[],text2sql,13.502,0.212,0.25,0.7419873438723616
152,our_rag,Điểm chuẩn ngành Công nghệ kỹ thuật điều khiển và tự động hóa (CTĐT Tiếng Anh) năm 2023 là bao nhiêu?,Điểm trúng tuyển ngành Công nghệ kỹ thuật điều khiển và tự động hóa (CTĐT Tiếng Anh) năm 2023 là 25.15 điểm.,"| ma_nganh | ten_nganh | diem |
|---|---|---:|
| 7510303A | Công nghệ kỹ thuật điều khiển và tự động hóa (CTĐT Tiếng Anh) | 25.15 |","[""   ma_nganh                                                      ten_nganh   diem\n0  7510303A  Công nghệ kỹ thuật điều khiển và tự động hóa (CTĐT Tiếng Anh)  25.15""]",[],text2sql,17.683,0.354,1.0,0.8445279909381295
153,our_rag,"Năm 2024, ngành Công nghệ thông tin (CTĐT Tiếng Anh) lấy bao nhiêu điểm?",Ngành Công nghệ thông tin (CTĐT Tiếng Anh) năm 2024 có điểm chuẩn trúng tuyển là 25.65 điểm.,"|ma_nganh|ten_nganh|diem|khoa|
|---|---|---:|---|
|7480201A|Công nghệ thông tin (CTĐT Tiếng Anh)|25.65|KHOA CÔNG NGHỆ THÔNG TIN|","[""   ma_nganh                             ten_nganh   diem                      khoa\n0  7480201A  Công nghệ thông tin (CTĐT Tiếng Anh)  25.65  KHOA CÔNG NGHỆ THÔNG TIN""]",[],text2sql,20.308,0.365,1.0,0.7835733213816664
154,our_rag,Ngành Công nghệ thực phẩm (CTĐT Tiếng Anh) năm 2023 lấy bao nhiêu điểm?,"Theo dữ liệu, ngành Công nghệ thực phẩm (CTĐT Tiếng Anh) năm 2023 lấy 21.1 điểm.","| nam | ten_nganh | diem |
|-----|-----------|------|
| 2023 | Công nghệ thực phẩm (CTĐT Tiếng Anh) | 21.1 |","[""    nam                             ten_nganh  diem\n0  2023  Công nghệ thực phẩm (CTĐT Tiếng Anh)  21.1""]",[],text2sql,14.068,0.203,1.0,0.8522431806757412
155,our_rag,Cho tôi hỏi điểm chuẩn ngành Quản lý công nghiệp (CTĐT Tiếng Việt) năm 2022?,Điểm trúng tuyển ngành Quản lý công nghiệp (CTĐT Tiếng Việt) năm 2022 là 23.75 điểm.,"| ma_nganh | ten_nganh                                      | nam  | diem  | khoa          |
|----------|------------------------------------------------|------|-------|---------------|
| 7510601V | Quản lý công nghiệp (CTĐT Tiếng Việt)         | 2022 | 23.75 | KHOA KINH TẾ |","[""   ma_nganh                              ten_nganh   nam   diem          khoa\n0  7510601V  Quản lý công nghiệp (CTĐT Tiếng Việt)  2022  23.75  KHOA KINH TẾ\n1  7510601A   Quản lý công nghiệp (CTĐT Tiếng Anh)  2022  19.25  KHOA KINH TẾ""]",[],text2sql,15.632,0.205,1.0,0.7944708612275821
156,our_rag,"Năm 2023, ngành Kỹ thuật y sinh (Điện tử y sinh) (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm chuẩn ngành Kỹ thuật y sinh (Điện tử y sinh) (CTĐT Tiếng Việt) năm 2023 là 23.5 điểm.,"| diem |
|------|
| 23.5 |","[""   diem\n0  23.5""]",[],text2sql,19.199,0.324,0.5,0.7181593216800568
157,our_rag,Ngành Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Anh) năm 2024 lấy bao nhiêu điểm?,"Theo bảng dữ liệu, ngành Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Anh) năm 2024 lấy 21 điểm.","| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7510102A | Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Anh) | 2024 | 21.0 |","[""   ma_nganh                                                ten_nganh   nam  diem\n0  7510102A  Công nghệ kỹ thuật công trình xây dựng (CTĐT Tiếng Anh)  2024  21.0""]",[],text2sql,14.203,0.201,1.0,0.9527079869819975
