qid,pipeline,question,ground_truth_answer,generated_answer,context,retrieved_doc_contents,tool_used,latency_s,latency_cached_s,nv_accuracy,answer_relevancy
101,ablation_no_qe,Cho tôi hỏi điểm chuẩn ngành Công nghệ Kỹ thuật hóa học (đào tạo bằng tiếng Anh) năm 2025?,Ngành Công nghệ Kỹ thuật hóa học (đào tạo bằng tiếng Anh) năm 2025 có mức điểm trúng tuyển là 24.1 điểm.,"| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7510401A | Công nghệ Kỹ thuật hóa học (đào tạo bằng tiếng Anh) | 2025 | 24.1 |","[""   ma_nganh                                            ten_nganh   nam  diem                                 khoa\n0  7510401A  Công nghệ Kỹ thuật hóa học (đào tạo bằng tiếng Anh)  2025  24.1  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM""]",[],text2sql,17.625,0.2,1.0,0.8317183427243423
102,ablation_no_qe,"Năm 2024, ngành Quản lý công nghiệp (CTĐT Tiếng Việt) lấy bao nhiêu điểm?","Theo thông tin tuyển sinh, ngành Quản lý công nghiệp (CTĐT Tiếng Việt) năm 2024 có điểm chuẩn là 24.2 điểm.","| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7510601V | Quản lý công nghiệp (CTĐT Tiếng Việt) | 2024 | 24.2 |","[""   ma_nganh                              ten_nganh   nam  diem\n0  7510601V  Quản lý công nghiệp (CTĐT Tiếng Việt)  2024  24.2""]",[],text2sql,17.174,0.192,1.0,0.8172441678683184
103,ablation_no_qe,Ngành Quản lý công nghiệp (đào tạo bằng tiếng Anh) năm 2025 lấy bao nhiêu điểm?,Điểm trúng tuyển ngành Quản lý công nghiệp (đào tạo bằng tiếng Anh) năm 2025 được công bố là 22 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---:|---|---:|---:|---|
| 7510601A | Quản lý công nghiệp (đào tạo bằng tiếng Anh) | 2025 | 22.0 | KHOA KINH TẾ |","[""   ma_nganh                                     ten_nganh   nam  diem          khoa\n0  7510601A  Quản lý công nghiệp (đào tạo bằng tiếng Anh)  2025  22.0  KHOA KINH TẾ""]",[],text2sql,21.149,0.199,1.0,0.8411187746137004
104,ablation_no_qe,Điểm chuẩn ngành Hệ thống kỹ thuật công trình xây dựng (đào tạo bằng tiếng Việt) năm 2025 là bao nhiêu?,"Theo dữ liệu, điểm chuẩn ngành Hệ thống kỹ thuật công trình xây dựng (đào tạo bằng tiếng Việt) năm 2025 là 22.27 điểm.","| ten_nganh                                                                 | nam  | diem  |
|---------------------------------------------------------------------------|------:|------:|
| Hệ thống kỹ thuật công trình xây dựng (đào tạo bằng tiếng Việt)          |  2025 | 22.27 |","[""   ma_nganh                                                        ten_nganh   nam   diem           khoa\n0  7510106V  Hệ thống kỹ thuật công trình xây dựng (đào tạo bằng tiếng Việt)  2025  22.27  KHOA XÂY DỰNG""]",[],text2sql,15.09,0.212,1.0,0.8329775022502224
105,ablation_no_qe,"Năm 2022, ngành Kỹ nghệ gỗ và nội thất (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Ngành Kỹ nghệ gỗ và nội thất (CTĐT Tiếng Việt) trong kỳ tuyển sinh năm 2022 lấy 17 điểm.,"| ten_nganh | nam | diem |
|---|---:|---:|
| Kỹ nghệ gỗ và nội thất (CTĐT Tiếng Việt) | 2022 | 17.0 |","[""   ma_nganh                                 ten_nganh   nam  diem                     khoa\n0  7549002V  Kỹ nghệ gỗ và nội thất (CTĐT Tiếng Việt)  2022  17.0  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,15.882,0.189,1.0,0.8030039750513566
106,ablation_no_qe,Ngành Công nghệ Kỹ thuật ô tô (đào tạo tại phân hiệu Bình Phước) năm 2025 lấy bao nhiêu điểm?,Điểm trúng tuyển ngành Công nghệ Kỹ thuật ô tô (đào tạo tại phân hiệu Bình Phước) năm 2025 là 23.6 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510205BP | Công nghệ Kỹ thuật ô tô (đào tạo tại phân hiệu Bình Phước) | 2025 | 23.60 | KHOA CƠ KHÍ ĐỘNG LỰC |","[""    ma_nganh                                                   ten_nganh   nam   diem                  khoa\n0   7510205A            Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Anh)  2025  24.15  KHOA CƠ KHÍ ĐỘNG LỰC\n1  7510205BP  Công nghệ Kỹ thuật ô tô (đào tạo tại phân hiệu Bình Phước)  2025  23.60  KHOA CƠ KHÍ ĐỘNG LỰC\n2   7510205N           Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Nhật)  2025  23.55  KHOA CƠ KHÍ ĐỘNG LỰC\n3   7510205V           Công nghệ Kỹ thuật ô tô (đào tạo bằng tiếng Việt)  2025  25.65  KHOA CƠ KHÍ ĐỘNG LỰC""]",[],text2sql,16.481,0.2,1.0,0.8885354965656157
107,ablation_no_qe,"Cho tôi hỏi điểm chuẩn ngành Công nghệ Kỹ thuật điện, điện tử (đào tạo tại phân hiệu Bình Phước) năm 2025?","Ngành Công nghệ Kỹ thuật điện, điện tử (đào tạo tại phân hiệu Bình Phước) năm 2025 có điểm chuẩn là 23.5 điểm.",Không có đủ thông tin để trả lời.,"[""Empty DataFrame\nColumns: [ma_nganh, ten_nganh, nam, diem, khoa]\nIndex: []""]",[],text2sql,14.858,0.193,0.0,0.0
108,ablation_no_qe,"Năm 2023, ngành Kinh doanh Quốc tế (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm trúng tuyển ngành Kinh doanh Quốc tế (CTĐT Tiếng Việt) vào năm 2023 là 27.25 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7340120V | Kinh doanh Quốc tế (CTĐT Tiếng Việt) | 2023 | 27.25 | KHOA KINH TẾ |","[""   ma_nganh                             ten_nganh   nam   diem          khoa\n0  7340120V  Kinh doanh Quốc tế (CTĐT Tiếng Việt)  2023  27.25  KHOA KINH TẾ""]",[],text2sql,15.407,0.192,1.0,0.8103672172114674
109,ablation_no_qe,Ngành Công nghệ Kỹ thuật điều khiển và tự động hóa (đào tạo tại phân hiệu Bình Phước) năm 2025 lấy bao nhiêu điểm?,Điểm chuẩn ngành Công nghệ Kỹ thuật điều khiển và tự động hóa (đào tạo tại phân hiệu Bình Phước) năm 2025 là 25.45 điểm.,Không có đủ thông tin để trả lời.,"[""Empty DataFrame\nColumns: [ma_nganh, ten_nganh, nam, diem, khoa]\nIndex: []""]",[],text2sql,14.134,0.205,0.0,0.0
110,ablation_no_qe,Điểm chuẩn ngành Logistics và quản lý chuỗi cung ứng (đào tạo tại phân hiệu Bình Phước) năm 2025 là bao nhiêu?,"Theo thông tin, điểm trúng tuyển ngành Logistics và quản lý chuỗi cung ứng (đào tạo tại phân hiệu Bình Phước) năm 2025 là 25 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510605BP | Logistics và quản lý chuỗi cung ứng (đào tạo tại phân hiệu Bình Phước) | 2025 | 25.0 | KHOA KINH TẾ |","[""    ma_nganh                                                               ten_nganh   nam  diem          khoa\n0  7510605BP  Logistics và quản lý chuỗi cung ứng (đào tạo tại phân hiệu Bình Phước)  2025  25.0  KHOA KINH TẾ""]",[],text2sql,17.365,0.218,1.0,0.8756414996242272
111,ablation_no_qe,"Năm 2024, ngành Công nghệ kỹ thuật máy tính (CTĐT Tiếng Anh) lấy bao nhiêu điểm?",Ngành Công nghệ kỹ thuật máy tính (CTĐT Tiếng Anh) năm 2024 có điểm trúng tuyển là 25.4 điểm.,"| nam  | diem |
|------|------|
| 2024 | 25.4 |","[""   ma_nganh                                     ten_nganh   nam  diem                 khoa\n0  7480108A  Công nghệ kỹ thuật máy tính (CTĐT Tiếng Anh)  2024  25.4  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,19.418,0.198,0.75,0.7143179531356173
112,ablation_no_qe,Ngành Quản lý xây dựng (đào tạo tại phân hiệu Bình Phước) năm 2025 lấy bao nhiêu điểm?,Ngành Quản lý xây dựng (đào tạo tại phân hiệu Bình Phước) năm 2025 có điểm trúng tuyển là 22.5 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7580302BP | Quản lý xây dựng (đào tạo tại phân hiệu Bình Phước) | 2025 | 22.5 | KHOA XÂY DỰNG |","[""    ma_nganh                                            ten_nganh   nam  diem           khoa\n0  7580302BP  Quản lý xây dựng (đào tạo tại phân hiệu Bình Phước)  2025  22.5  KHOA XÂY DỰNG\n1   7580302V           Quản lý xây dựng (đào tạo bằng tiếng Việt)  2025  22.5  KHOA XÂY DỰNG""]",[],text2sql,16.388,0.213,1.0,0.8811830160718673
113,ablation_no_qe,Cho tôi hỏi điểm chuẩn ngành Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Anh) năm 2025?,"Theo bảng điểm, điểm chuẩn ngành Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Anh) năm 2025 là 22.3 điểm.","| ma_nganh | ten_nganh | diem | khoa |
| --- | --- | ---: | --- |
| 7510206A | Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Anh) | 22.3 | KHOA CƠ KHÍ ĐỘNG LỰC |","[""   ma_nganh                                          ten_nganh  diem                  khoa\n0  7510206A  Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Anh)  22.3  KHOA CƠ KHÍ ĐỘNG LỰC""]",[],text2sql,16.648,0.199,1.0,0.8049531796296322
114,ablation_no_qe,"Năm 2022, ngành Thiết kế đồ họa (CTĐT Tiếng Việt) lấy bao nhiêu điểm?","Trong năm 2022, điểm trúng tuyển của ngành Thiết kế đồ họa (CTĐT Tiếng Việt) là 24.5 điểm.","| ten_nganh | nam | diem |
|---|---:|---:|
| Thiết kế đồ họa (CTĐT Tiếng Việt) | 2022 | 24.5 |","[""                           ten_nganh   nam  diem  ma_nganh\n0  Thiết kế đồ họa (CTĐT Tiếng Việt)  2022  24.5  7210403V""]",[],text2sql,14.787,0.201,1.0,0.8053980455557562
115,ablation_no_qe,Ngành Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Nhật) năm 2025 lấy bao nhiêu điểm?,Điểm trúng tuyển ngành Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Nhật) năm 2025 là 24.7 điểm.,"| ma_nganh | ten_nganh | diem |
|---|---|---|
| 7510206N | Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Nhật) | 24.7 |","[""   ma_nganh                                           ten_nganh  diem\n0  7510206N  Công nghệ Kỹ thuật nhiệt (đào tạo bằng tiếng Nhật)  24.7""]",[],text2sql,15.673,0.196,1.0,0.9182201917801124
116,ablation_no_qe,Điểm chuẩn ngành Công nghệ Kỹ thuật cơ khí (đào tạo tại phân hiệu Bình Phước) năm 2025 là bao nhiêu?,Điểm trúng tuyển ngành Công nghệ Kỹ thuật cơ khí (đào tạo tại phân hiệu Bình Phước) năm 2025 là 23.37 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510201BP | Công nghệ Kỹ thuật cơ khí (đào tạo tại phân hiệu Bình Phước) | 2025 | 23.37 | KHOA CƠ KHÍ CHẾ TẠO MÁY |","[""     ma_nganh                                                                                                   ten_nganh   nam   diem                     khoa\n0    7510201V                                                         Công nghệ Kỹ thuật cơ khí (đào tạo bằng tiếng Việt)  2025  26.45  KHOA CƠ KHÍ CHẾ TẠO MÁY\n1    7510201A                                                          Công nghệ Kỹ thuật cơ khí (đào tạo bằng tiếng Anh)  2025  23.64  KHOA CƠ KHÍ CHẾ TẠO MÁY\n2   7510201BP                                                Công nghệ Kỹ thuật cơ khí (đào tạo tại phân hiệu Bình Phước)  2025  23.37  KHOA CƠ KHÍ CHẾ TẠO MÁY\n3  7510201TDA  Chương trình đào tạo Cơ khí – Tự động Hóa (thuộc ngành Công nghệ Kỹ thuật Cơ khí) (đào tạo bằng tiếng Anh)  2025  23.37  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,17.013,0.205,1.0,0.8753850738780481
117,ablation_no_qe,"Năm 2023, ngành Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm chuẩn ngành Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt) năm 2023 là 20.1 điểm.,"| ten_nganh | nam | diem |
|---|---:|---:|
| Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt) | 2023 | 20.1 |","[""   ma_nganh                                        ten_nganh   nam  diem                                 khoa\n0  7510406V  Công nghệ kỹ thuật môi trường (CTĐT Tiếng Việt)  2023  20.1  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM""]",[],text2sql,21.456,0.2,1.0,0.8256742404393039
118,ablation_no_qe,Ngành Công nghệ Kỹ thuật điện tử - viễn thông (đào tạo bằng tiếng Anh) năm 2025 lấy bao nhiêu điểm?,Ngành Công nghệ Kỹ thuật điện tử - viễn thông (đào tạo bằng tiếng Anh) năm 2025 có điểm chuẩn là 24.2 điểm.,"| ma_nganh | ten_nganh | diem | nam | khoa |
|---|---|---:|---:|---|
| 7510302A | Công nghệ Kỹ thuật điện tử - viễn thông (đào tạo bằng tiếng Anh) | 24.2 | 2025 | KHOA ĐIỆN - ĐIỆN TỬ |","[""   ma_nganh                                                         ten_nganh  diem   nam                 khoa\n0  7510302A  Công nghệ Kỹ thuật điện tử - viễn thông (đào tạo bằng tiếng Anh)  24.2  2025  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,20.171,0.199,1.0,0.8247671861307984
119,ablation_no_qe,Cho tôi hỏi điểm chuẩn ngành Kế toán (đào tạo bằng tiếng Anh) năm 2025?,Ngành Kế toán (đào tạo bằng tiếng Anh) năm 2025 có mức điểm trúng tuyển là 23.65 điểm.,"| ma_nganh | ten_nganh                           | nam  | diem  | khoa         |
|----------|-------------------------------------|------:|------:|--------------|
| 7340301A | Kế toán (đào tạo bằng tiếng Anh)    |  2025 | 23.65 | KHOA KINH TẾ |","[""   ma_nganh                         ten_nganh   nam   diem          khoa\n0  7340301A  Kế toán (đào tạo bằng tiếng Anh)  2025  23.65  KHOA KINH TẾ""]",[],text2sql,14.779,0.201,1.0,0.8308907636396626
120,ablation_no_qe,"Năm 2022, ngành Công nghệ kỹ thuật in (CTĐT Tiếng Việt) lấy điểm chuẩn là bao nhiêu?","Theo bảng dữ liệu, điểm chuẩn ngành Công nghệ kỹ thuật in (CTĐT Tiếng Việt) năm 2022 là 17.1 điểm.","| ma_nganh | ten_nganh                                    | nam  | diem |
|----------|-----------------------------------------------|------|------|
| 7510801V | Công nghệ kỹ thuật in (CTĐT Tiếng Việt)      | 2022 | 17.1 |","[""   ma_nganh                                ten_nganh   nam  diem\n0  7510801V  Công nghệ kỹ thuật in (CTĐT Tiếng Việt)  2022  17.1""]",[],text2sql,15.325,0.206,1.0,0.8433879711256663
121,ablation_no_qe,Ngành Công nghệ thông tin (đào tạo bằng tiếng Nhật) năm 2025 lấy bao nhiêu điểm?,"Theo thông tin dữ liệu, ngành Công nghệ thông tin (đào tạo bằng tiếng Nhật) năm 2025 là 24.55 điểm.","| nam | ma_nganh | ten_nganh | diem | khoa |
|-----|----------|-----------|------|------|
| 2025 | 7480201N | Công nghệ thông tin (đào tạo bằng tiếng Nhật) | 24.55 | KHOA CÔNG NGHỆ THÔNG TIN |","[""    nam  ma_nganh                                      ten_nganh   diem                      khoa\n0  2025  7480201N  Công nghệ thông tin (đào tạo bằng tiếng Nhật)  24.55  KHOA CÔNG NGHỆ THÔNG TIN""]",[],text2sql,18.269,0.196,1.0,0.8954130341612663
122,ablation_no_qe,Điểm chuẩn ngành Công nghệ Kỹ thuật công trình xây dựng (đào tạo bằng tiếng Anh) năm 2025 là bao nhiêu?,Ngành Công nghệ Kỹ thuật công trình xây dựng (đào tạo bằng tiếng Anh) năm 2025 lấy 21.55 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510102A | Công nghệ Kỹ thuật công trình xây dựng (đào tạo bằng tiếng Anh) | 2025 | 21.55 | KHOA XÂY DỰNG |","[""   ma_nganh                                                        ten_nganh   nam   diem           khoa\n0  7510102A  Công nghệ Kỹ thuật công trình xây dựng (đào tạo bằng tiếng Anh)  2025  21.55  KHOA XÂY DỰNG""]",[],text2sql,18.693,0.217,1.0,0.8344113186576102
123,ablation_no_qe,"Năm 2023, ngành Quản lý công nghiệp (CTĐT Tiếng Anh) lấy bao nhiêu điểm?",Điểm trúng tuyển của ngành Quản lý công nghiệp (CTĐT Tiếng Anh) năm 2023 là 22.3 điểm.,"| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510601A | Quản lý công nghiệp (CTĐT Tiếng Anh) | 2023 | 22.3 | KHOA KINH TẾ |","[""   ma_nganh                             ten_nganh   nam  diem          khoa\n0  7510601A  Quản lý công nghiệp (CTĐT Tiếng Anh)  2023  22.3  KHOA KINH TẾ""]",[],text2sql,17.786,0.197,1.0,0.8133825588917679
124,ablation_no_qe,Ngành Quản lý công nghiệp (đào tạo tại phân hiệu Bình Phước) năm 2025 lấy bao nhiêu điểm?,"Theo bảng điểm chuẩn, ngành Quản lý công nghiệp (đào tạo tại phân hiệu Bình Phước) năm 2025 là 22 điểm.",Không có đủ thông tin để trả lời.,"[""Empty DataFrame\nColumns: [ma_nganh, ten_nganh, nam, diem, khoa]\nIndex: []""]",[],text2sql,14.016,0.204,0.0,0.0
125,ablation_no_qe,Cho tôi hỏi điểm chuẩn ngành Công nghệ thông tin (CTĐT Việt - Nhật) năm 2024?,"Theo dữ liệu tuyển sinh, điểm trúng tuyển ngành Công nghệ thông tin (CTĐT Việt - Nhật) năm 2024 là 25.65 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7480201N | Công nghệ thông tin (CTĐT Việt - Nhật) | 2024 | 25.65 | KHOA CÔNG NGHỆ THÔNG TIN |","[""   ma_nganh                               ten_nganh   nam   diem                      khoa\n0  7480201N  Công nghệ thông tin (CTĐT Việt - Nhật)  2024  25.65  KHOA CÔNG NGHỆ THÔNG TIN""]",[],text2sql,17.535,0.207,1.0,0.8292478390143101
126,ablation_no_qe,"Năm 2022, ngành Kỹ thuật y sinh (Điện tử y sinh) (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm trúng tuyển ngành Kỹ thuật y sinh (Điện tử y sinh) (CTĐT Tiếng Việt) năm 2022 là 20 điểm.,"| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7520212V | Kỹ thuật y sinh (Điện tử y sinh) (CTĐT Tiếng Việt) | 2022 | 20.0 |","[""   ma_nganh                                           ten_nganh   nam  diem\n0  7520212V  Kỹ thuật y sinh (Điện tử y sinh) (CTĐT Tiếng Việt)  2022  20.0""]",[],text2sql,15.756,0.208,1.0,0.7825626769931415
127,ablation_no_qe,Ngành Quản trị nhà hàng và dịch vụ ăn uống (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,"Trong năm 2024, ngành Quản trị nhà hàng và dịch vụ ăn uống (CTĐT Tiếng Việt) có mức điểm chuẩn là 23.27 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7810202V | Quản trị nhà hàng và dịch vụ ăn uống (CTĐT Tiếng Việt) | 2024 | 23.27 | KHOA THỜI TRANG VÀ DU LỊCH |","[""   ma_nganh                                               ten_nganh   nam   diem                        khoa\n0  7810202V  Quản trị nhà hàng và dịch vụ ăn uống (CTĐT Tiếng Việt)  2024  23.27  KHOA THỜI TRANG VÀ DU LỊCH""]",[],text2sql,13.431,0.198,1.0,0.8714686563679822
128,ablation_no_qe,"Điểm chuẩn ngành Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Việt) năm 2022 là bao nhiêu?","Ngành Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Việt) năm 2022 lấy 23.25 điểm.","| ten_nganh | nam | diem |
|---|---:|---:|
| Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Việt) | 2022 | 23.25 |","[""   ma_nganh                                           ten_nganh   nam   diem                 khoa\n0  7510301V  Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Việt)  2022  23.25  KHOA ĐIỆN - ĐIỆN TỬ\n1  7510301A   Công nghệ kỹ thuật điện, điện tử (CTĐT Tiếng Anh)  2022  21.65  KHOA ĐIỆN - ĐIỆN TỬ""]",[],text2sql,15.935,0.202,1.0,0.8407794943928678
129,ablation_no_qe,"Năm 2023, ngành Kiến trúc nội thất (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm chuẩn của ngành Kiến trúc nội thất (CTĐT Tiếng Việt) trong năm 2023 là 24.2 điểm.,Không có đủ thông tin để trả lời.,"[""Empty DataFrame\nColumns: [ten_nganh, nam, diem]\nIndex: []""]",[],text2sql,11.905,0.189,0.0,0.0
130,ablation_no_qe,Ngành Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,"Theo dữ liệu, điểm chuẩn ngành Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt) năm 2024 là 24.9 điểm.","| ma_nganh | ten_nganh | nam | diem | khoa |
|---|---|---:|---:|---|
| 7510401V | Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt) | 2024 | 24.9 | KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM |","[""   ma_nganh                                     ten_nganh   nam  diem                                 khoa\n0  7510401V  Công nghệ kỹ thuật hóa học (CTĐT Tiếng Việt)  2024  24.9  KHOA CÔNG NGHỆ HÓA HỌC VÀ THỰC PHẨM""]",[],text2sql,16.799,0.201,1.0,0.8162809001984185
131,ablation_no_qe,Cho tôi hỏi điểm chuẩn ngành Công nghệ vật liệu (CTĐT Tiếng Việt) năm 2023?,Ngành Công nghệ vật liệu (CTĐT Tiếng Việt) năm 2023 lấy điểm trúng tuyển là 20 điểm.,"| ma_nganh | ten_nganh                                     | nam  | diem | khoa                         |
|----------|-----------------------------------------------|------:|-----:|------------------------------|
| 7510402V | Công nghệ vật liệu (CTĐT Tiếng Việt)         | 2023 | 20.0 | KHOA KHOA HỌC ỨNG DỤNG |","[""   ma_nganh                             ten_nganh   nam  diem                    khoa\n0  7510402V  Công nghệ vật liệu (CTĐT Tiếng Việt)  2023  20.0  KHOA KHOA HỌC ỨNG DỤNG""]",[],text2sql,14.964,0.196,1.0,0.8274424572650784
132,ablation_no_qe,"Năm 2022, ngành Năng lượng tái tạo (CTĐT Tiếng Việt) lấy bao nhiêu điểm?","Theo dữ liệu tuyển sinh, điểm trúng tuyển ngành Năng lượng tái tạo (CTĐT Tiếng Việt) năm 2022 là 21 điểm.","| ma_nganh | ten_nganh | nam | diem |
|---|---|---:|---:|
| 7510208V | Năng lượng tái tạo (CTĐT Tiếng Việt) | 2022 | 21.0 |","[""   ma_nganh                             ten_nganh   nam  diem\n0  7510208V  Năng lượng tái tạo (CTĐT Tiếng Việt)  2022  21.0""]",[],text2sql,15.54,0.218,1.0,0.8038188861816061
133,ablation_no_qe,Ngành Kỹ thuật công nghiệp (CTĐT Tiếng Việt) năm 2024 lấy bao nhiêu điểm?,"Trong kỳ tuyển sinh năm 2024, ngành Kỹ thuật công nghiệp (CTĐT Tiếng Việt) lấy 23.88 điểm.","| ma_nganh | ten_nganh | diem | khoa |
|---|---|---:|---|
| 7520117V | Kỹ thuật công nghiệp (CTĐT Tiếng Việt) | 23.88 | KHOA CƠ KHÍ CHẾ TẠO MÁY |","[""   ma_nganh                               ten_nganh   diem                     khoa\n0  7520117V  Kỹ thuật công nghiệp (CTĐT Tiếng Việt)  23.88  KHOA CƠ KHÍ CHẾ TẠO MÁY""]",[],text2sql,13.066,0.195,1.0,0.7569745049202844
134,ablation_no_qe,Điểm chuẩn ngành Quản lý và vận hành hạ tầng (CTĐT Tiếng Việt) năm 2022 là bao nhiêu?,Điểm trúng tuyển ngành Quản lý và vận hành hạ tầng (CTĐT Tiếng Việt) năm 2022 là 17.7 điểm.,"| ma_nganh | ten_nganh | nam | diem |
|---|---|---|---|
| 7840110V | Quản lý và vận hành hạ tầng (CTĐT Tiếng Việt) | 2022 | 17.7 |","[""   ma_nganh                                      ten_nganh   nam  diem\n0  7840110V  Quản lý và vận hành hạ tầng (CTĐT Tiếng Việt)  2022  17.7""]",[],text2sql,15.597,0.198,1.0,0.8994140007685334
135,ablation_no_qe,"Năm 2023, ngành Kế toán (CTĐT Tiếng Việt) lấy bao nhiêu điểm?",Điểm chuẩn của ngành Kế toán (CTĐT Tiếng Việt) năm 2023 là 26 điểm.,"| ma_nganh | ten_nganh | diem |
|---|---|---|
| 7340301V | Kế toán (CTĐT Tiếng Việt) | 26.0 |","[""   ma_nganh                  ten_nganh  diem\n0  7340301V  Kế toán (CTĐT Tiếng Việt)  26.0""]",[],text2sql,13.511,0.195,1.0,0.8007771959517817
